Enemy, Run, Enemy_Group, Fitness, Player_Life, Enemy_Life, Time, Gain
Enemy 1, Test Run 8, Run 3, Enemy Group enemies_group_one, Fitness: 66.26990021702643, Player Life: 0, Enemy Life: 20.0, Time: 308, Gain: -20.0
Enemy 1, Test Run 9, Run 3, Enemy Group enemies_group_one, Fitness: 66.26990021702643, Player Life: 0, Enemy Life: 20.0, Time: 308, Gain: -20.0
Enemy 1, Test Run 10, Run 3, Enemy Group enemies_group_one, Fitness: 66.26990021702643, Player Life: 0, Enemy Life: 20.0, Time: 308, Gain: -20.0
Enemy 2, Test Run 1, Run 3, Enemy Group enemies_group_one, Fitness: 91.04704041507837, Player Life: 66, Enemy Life: 0, Time: 258, Gain: 66
Enemy 2, Test Run 2, Run 3, Enemy Group enemies_group_one, Fitness: 91.04704041507837, Player Life: 66, Enemy Life: 0, Time: 258, Gain: 66
Enemy 2, Test Run 3, Run 3, Enemy Group enemies_group_one, Fitness: 91.04704041507837, Player Life: 66, Enemy Life: 0, Time: 258, Gain: 66
Enemy 2, Test Run 4, Run 3, Enemy Group enemies_group_one, Fitness: 91.04704041507837, Player Life: 66, Enemy Life: 0, Time: 258, Gain: 66
Enemy 2, Test Run 5, Run 3, Enemy Group enemies_group_one, Fitness: 91.04704041507837, Player Life: 66, Enemy Life: 0, Time: 258, Gain: 66
Enemy 2, Test Run 6, Run 3, Enemy Group enemies_group_one, Fitness: 91.04704041507837, Player Life: 66, Enemy Life: 0, Time: 258, Gain: 66
Enemy 2, Test Run 7, Run 3, Enemy Group enemies_group_one, Fitness: 91.04704041507837, Player Life: 66, Enemy Life: 0, Time: 258, Gain: 66
Enemy 2, Test Run 8, Run 3, Enemy Group enemies_group_one, Fitness: 91.04704041507837, Player Life: 66, Enemy Life: 0, Time: 258, Gain: 66
Enemy 2, Test Run 9, Run 3, Enemy Group enemies_group_one, Fitness: 91.04704041507837, Player Life: 66, Enemy Life: 0, Time: 258, Gain: 66
Enemy 2, Test Run 10, Run 3, Enemy Group enemies_group_one, Fitness: 91.04704041507837, Player Life: 66, Enemy Life: 0, Time: 258, Gain: 66
Enemy 3, Test Run 1, Run 3, Enemy Group enemies_group_one, Fitness: 91.52926227199751, Player Life: 76, Enemy Life: 0, Time: 433, Gain: 76
Enemy 3, Test Run 2, Run 3, Enemy Group enemies_group_one, Fitness: 91.52926227199751, Player Life: 76, Enemy Life: 0, Time: 433, Gain: 76
Enemy 3, Test Run 3, Run 3, Enemy Group enemies_group_one, Fitness: 91.52926227199751, Player Life: 76, Enemy Life: 0, Time: 433, Gain: 76
Enemy 3, Test Run 4, Run 3, Enemy Group enemies_group_one, Fitness: 91.52926227199751, Player Life: 76, Enemy Life: 0, Time: 433, Gain: 76
Enemy 3, Test Run 5, Run 3, Enemy Group enemies_group_one, Fitness: 91.52926227199751, Player Life: 76, Enemy Life: 0, Time: 433, Gain: 76
Enemy 3, Test Run 6, Run 3, Enemy Group enemies_group_one, Fitness: 91.52926227199751, Player Life: 76, Enemy Life: 0, Time: 433, Gain: 76
Enemy 3, Test Run 7, Run 3, Enemy Group enemies_group_one, Fitness: 91.52926227199751, Player Life: 76, Enemy Life: 0, Time: 433, Gain: 76
Enemy 3, Test Run 8, Run 3, Enemy Group enemies_group_one, Fitness: 91.52926227199751, Player Life: 76, Enemy Life: 0, Time: 433, Gain: 76
Enemy 3, Test Run 9, Run 3, Enemy Group enemies_group_one, Fitness: 91.52926227199751, Player Life: 76, Enemy Life: 0, Time: 433, Gain: 76
Enemy 3, Test Run 10, Run 3, Enemy Group enemies_group_one, Fitness: 91.52926227199751, Player Life: 76, Enemy Life: 0, Time: 433, Gain: 76
Enemy 4, Test Run 1, Run 3, Enemy Group enemies_group_one, Fitness: 21.34051778424038, Player Life: 0, Enemy Life: 70.0, Time: 287, Gain: -70.0
Enemy 4, Test Run 2, Run 3, Enemy Group enemies_group_one, Fitness: 21.34051778424038, Player Life: 0, Enemy Life: 70.0, Time: 287, Gain: -70.0
Enemy 4, Test Run 3, Run 3, Enemy Group enemies_group_one, Fitness: 21.34051778424038, Player Life: 0, Enemy Life: 70.0, Time: 287, Gain: -70.0
Enemy 4, Test Run 4, Run 3, Enemy Group enemies_group_one, Fitness: 21.34051778424038, Player Life: 0, Enemy Life: 70.0, Time: 287, Gain: -70.0
Enemy 4, Test Run 5, Run 3, Enemy Group enemies_group_one, Fitness: 21.34051778424038, Player Life: 0, Enemy Life: 70.0, Time: 287, Gain: -70.0
Enemy 4, Test Run 6, Run 3, Enemy Group enemies_group_one, Fitness: 21.34051778424038, Player Life: 0, Enemy Life: 70.0, Time: 287, Gain: -70.0
Enemy 4, Test Run 7, Run 3, Enemy Group enemies_group_one, Fitness: 21.34051778424038, Player Life: 0, Enemy Life: 70.0, Time: 287, Gain: -70.0
Enemy 4, Test Run 8, Run 3, Enemy Group enemies_group_one, Fitness: 21.34051778424038, Player Life: 0, Enemy Life: 70.0, Time: 287, Gain: -70.0
Enemy 4, Test Run 9, Run 3, Enemy Group enemies_group_one, Fitness: 21.34051778424038, Player Life: 0, Enemy Life: 70.0, Time: 287, Gain: -70.0
Enemy 4, Test Run 10, Run 3, Enemy Group enemies_group_one, Fitness: 21.34051778424038, Player Life: 0, Enemy Life: 70.0, Time: 287, Gain: -70.0
Enemy 5, Test Run 1, Run 3, Enemy Group enemies_group_one, Fitness: 92.71065437104558, Player Life: 81.40000000000018, Enemy Life: 0, Time: 228, Gain: 81.40000000000018
Enemy 5, Test Run 2, Run 3, Enemy Group enemies_group_one, Fitness: 92.71065437104558, Player Life: 81.40000000000018, Enemy Life: 0, Time: 228, Gain: 81.40000000000018
Enemy 5, Test Run 3, Run 3, Enemy Group enemies_group_one, Fitness: 92.71065437104558, Player Life: 81.40000000000018, Enemy Life: 0, Time: 228, Gain: 81.40000000000018
Enemy 5, Test Run 4, Run 3, Enemy Group enemies_group_one, Fitness: 92.71065437104558, Player Life: 81.40000000000018, Enemy Life: 0, Time: 228, Gain: 81.40000000000018
Enemy 5, Test Run 5, Run 3, Enemy Group enemies_group_one, Fitness: 92.71065437104558, Player Life: 81.40000000000018, Enemy Life: 0, Time: 228, Gain: 81.40000000000018
Enemy 5, Test Run 6, Run 3, Enemy Group enemies_group_one, Fitness: 92.71065437104558, Player Life: 81.40000000000018, Enemy Life: 0, Time: 228, Gain: 81.40000000000018
Enemy 5, Test Run 7, Run 3, Enemy Group enemies_group_one, Fitness: 92.71065437104558, Player Life: 81.40000000000018, Enemy Life: 0, Time: 228, Gain: 81.40000000000018
Enemy 5, Test Run 8, Run 3, Enemy Group enemies_group_one, Fitness: 92.71065437104558, Player Life: 81.40000000000018, Enemy Life: 0, Time: 228, Gain: 81.40000000000018
Enemy 5, Test Run 9, Run 3, Enemy Group enemies_group_one, Fitness: 92.71065437104558, Player Life: 81.40000000000018, Enemy Life: 0, Time: 228, Gain: 81.40000000000018
Enemy 5, Test Run 10, Run 3, Enemy Group enemies_group_one, Fitness: 92.71065437104558, Player Life: 81.40000000000018, Enemy Life: 0, Time: 228, Gain: 81.40000000000018
Enemy 6, Test Run 1, Run 3, Enemy Group enemies_group_one, Fitness: 39.701682633451966, Player Life: 0, Enemy Life: 50.0, Time: 200, Gain: -50.0
Enemy 6, Test Run 2, Run 3, Enemy Group enemies_group_one, Fitness: 39.701682633451966, Player Life: 0, Enemy Life: 50.0, Time: 200, Gain: -50.0
Enemy 6, Test Run 3, Run 3, Enemy Group enemies_group_one, Fitness: 39.701682633451966, Player Life: 0, Enemy Life: 50.0, Time: 200, Gain: -50.0
Enemy 6, Test Run 4, Run 3, Enemy Group enemies_group_one, Fitness: 39.701682633451966, Player Life: 0, Enemy Life: 50.0, Time: 200, Gain: -50.0
Enemy 6, Test Run 5, Run 3, Enemy Group enemies_group_one, Fitness: 39.701682633451966, Player Life: 0, Enemy Life: 50.0, Time: 200, Gain: -50.0
Enemy 6, Test Run 6, Run 3, Enemy Group enemies_group_one, Fitness: 39.701682633451966, Player Life: 0, Enemy Life: 50.0, Time: 200, Gain: -50.0
Enemy 6, Test Run 7, Run 3, Enemy Group enemies_group_one, Fitness: 39.701682633451966, Player Life: 0, Enemy Life: 50.0, Time: 200, Gain: -50.0
Enemy 6, Test Run 8, Run 3, Enemy Group enemies_group_one, Fitness: 39.701682633451966, Player Life: 0, Enemy Life: 50.0, Time: 200, Gain: -50.0
Enemy 6, Test Run 9, Run 3, Enemy Group enemies_group_one, Fitness: 39.701682633451966, Player Life: 0, Enemy Life: 50.0, Time: 200, Gain: -50.0
Enemy 6, Test Run 10, Run 3, Enemy Group enemies_group_one, Fitness: 39.701682633451966, Player Life: 0, Enemy Life: 50.0, Time: 200, Gain: -50.0
Enemy 7, Test Run 1, Run 3, Enemy Group enemies_group_one, Fitness: 75.2731522524128, Player Life: 0, Enemy Life: 10.0, Time: 307, Gain: -10.0
Enemy 7, Test Run 2, Run 3, Enemy Group enemies_group_one, Fitness: 75.2731522524128, Player Life: 0, Enemy Life: 10.0, Time: 307, Gain: -10.0
Enemy 7, Test Run 3, Run 3, Enemy Group enemies_group_one, Fitness: 75.2731522524128, Player Life: 0, Enemy Life: 10.0, Time: 307, Gain: -10.0
Enemy 7, Test Run 4, Run 3, Enemy Group enemies_group_one, Fitness: 75.2731522524128, Player Life: 0, Enemy Life: 10.0, Time: 307, Gain: -10.0
Enemy 7, Test Run 5, Run 3, Enemy Group enemies_group_one, Fitness: 75.2731522524128, Player Life: 0, Enemy Life: 10.0, Time: 307, Gain: -10.0
Enemy 7, Test Run 6, Run 3, Enemy Group enemies_group_one, Fitness: 75.2731522524128, Player Life: 0, Enemy Life: 10.0, Time: 307, Gain: -10.0
Enemy 7, Test Run 7, Run 3, Enemy Group enemies_group_one, Fitness: 75.2731522524128, Player Life: 0, Enemy Life: 10.0, Time: 307, Gain: -10.0
Enemy 7, Test Run 8, Run 3, Enemy Group enemies_group_one, Fitness: 75.2731522524128, Player Life: 0, Enemy Life: 10.0, Time: 307, Gain: -10.0
Enemy 7, Test Run 9, Run 3, Enemy Group enemies_group_one, Fitness: 75.2731522524128, Player Life: 0, Enemy Life: 10.0, Time: 307, Gain: -10.0
Enemy 7, Test Run 10, Run 3, Enemy Group enemies_group_one, Fitness: 75.2731522524128, Player Life: 0, Enemy Life: 10.0, Time: 307, Gain: -10.0
Enemy 8, Test Run 1, Run 3, Enemy Group enemies_group_one, Fitness: 30.58835394814496, Player Life: 0, Enemy Life: 60.0, Time: 224, Gain: -60.0
Enemy 8, Test Run 2, Run 3, Enemy Group enemies_group_one, Fitness: 30.58835394814496, Player Life: 0, Enemy Life: 60.0, Time: 224, Gain: -60.0
Enemy 8, Test Run 3, Run 3, Enemy Group enemies_group_one, Fitness: 30.58835394814496, Player Life: 0, Enemy Life: 60.0, Time: 224, Gain: -60.0
Enemy 8, Test Run 4, Run 3, Enemy Group enemies_group_one, Fitness: 30.58835394814496, Player Life: 0, Enemy Life: 60.0, Time: 224, Gain: -60.0
Enemy 8, Test Run 5, Run 3, Enemy Group enemies_group_one, Fitness: 30.58835394814496, Player Life: 0, Enemy Life: 60.0, Time: 224, Gain: -60.0
Enemy 8, Test Run 6, Run 3, Enemy Group enemies_group_one, Fitness: 30.58835394814496, Player Life: 0, Enemy Life: 60.0, Time: 224, Gain: -60.0
Enemy 8, Test Run 7, Run 3, Enemy Group enemies_group_one, Fitness: 30.58835394814496, Player Life: 0, Enemy Life: 60.0, Time: 224, Gain: -60.0
Enemy 8, Test Run 8, Run 3, Enemy Group enemies_group_one, Fitness: 30.58835394814496, Player Life: 0, Enemy Life: 60.0, Time: 224, Gain: -60.0
Enemy 8, Test Run 9, Run 3, Enemy Group enemies_group_one, Fitness: 30.58835394814496, Player Life: 0, Enemy Life: 60.0, Time: 224, Gain: -60.0
Enemy 8, Test Run 10, Run 3, Enemy Group enemies_group_one, Fitness: 30.58835394814496, Player Life: 0, Enemy Life: 60.0, Time: 224, Gain: -60.0
Enemy 1, Test Run 1, Run 4, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 2, Run 4, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 3, Run 4, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 4, Run 4, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 5, Run 4, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 6, Run 4, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 7, Run 4, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 8, Run 4, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 9, Run 4, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 10, Run 4, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 2, Test Run 1, Run 4, Enemy Group enemies_group_one, Fitness: 92.73193985886488, Player Life: 82, Enemy Life: 0, Time: 237, Gain: 82
Enemy 2, Test Run 2, Run 4, Enemy Group enemies_group_one, Fitness: 92.73193985886488, Player Life: 82, Enemy Life: 0, Time: 237, Gain: 82
Enemy 2, Test Run 3, Run 4, Enemy Group enemies_group_one, Fitness: 92.73193985886488, Player Life: 82, Enemy Life: 0, Time: 237, Gain: 82
Enemy 2, Test Run 4, Run 4, Enemy Group enemies_group_one, Fitness: 92.73193985886488, Player Life: 82, Enemy Life: 0, Time: 237, Gain: 82
Enemy 2, Test Run 5, Run 4, Enemy Group enemies_group_one, Fitness: 92.73193985886488, Player Life: 82, Enemy Life: 0, Time: 237, Gain: 82
Enemy 2, Test Run 6, Run 4, Enemy Group enemies_group_one, Fitness: 92.73193985886488, Player Life: 82, Enemy Life: 0, Time: 237, Gain: 82
Enemy 2, Test Run 7, Run 4, Enemy Group enemies_group_one, Fitness: 92.73193985886488, Player Life: 82, Enemy Life: 0, Time: 237, Gain: 82
Enemy 2, Test Run 8, Run 4, Enemy Group enemies_group_one, Fitness: 92.73193985886488, Player Life: 82, Enemy Life: 0, Time: 237, Gain: 82
Enemy 2, Test Run 9, Run 4, Enemy Group enemies_group_one, Fitness: 92.73193985886488, Player Life: 82, Enemy Life: 0, Time: 237, Gain: 82
Enemy 2, Test Run 10, Run 4, Enemy Group enemies_group_one, Fitness: 92.73193985886488, Player Life: 82, Enemy Life: 0, Time: 237, Gain: 82
Enemy 3, Test Run 1, Run 4, Enemy Group enemies_group_one, Fitness: 87.39342407327507, Player Life: 36, Enemy Life: 0, Time: 496, Gain: 36
Enemy 3, Test Run 2, Run 4, Enemy Group enemies_group_one, Fitness: 87.39342407327507, Player Life: 36, Enemy Life: 0, Time: 496, Gain: 36
Enemy 3, Test Run 3, Run 4, Enemy Group enemies_group_one, Fitness: 87.39342407327507, Player Life: 36, Enemy Life: 0, Time: 496, Gain: 36
Enemy 3, Test Run 4, Run 4, Enemy Group enemies_group_one, Fitness: 87.39342407327507, Player Life: 36, Enemy Life: 0, Time: 496, Gain: 36
Enemy 3, Test Run 5, Run 4, Enemy Group enemies_group_one, Fitness: 87.39342407327507, Player Life: 36, Enemy Life: 0, Time: 496, Gain: 36
Enemy 3, Test Run 6, Run 4, Enemy Group enemies_group_one, Fitness: 87.39342407327507, Player Life: 36, Enemy Life: 0, Time: 496, Gain: 36
Enemy 3, Test Run 7, Run 4, Enemy Group enemies_group_one, Fitness: 87.39342407327507, Player Life: 36, Enemy Life: 0, Time: 496, Gain: 36
Enemy 3, Test Run 8, Run 4, Enemy Group enemies_group_one, Fitness: 87.39342407327507, Player Life: 36, Enemy Life: 0, Time: 496, Gain: 36
Enemy 3, Test Run 9, Run 4, Enemy Group enemies_group_one, Fitness: 87.39342407327507, Player Life: 36, Enemy Life: 0, Time: 496, Gain: 36
Enemy 3, Test Run 10, Run 4, Enemy Group enemies_group_one, Fitness: 87.39342407327507, Player Life: 36, Enemy Life: 0, Time: 496, Gain: 36
Enemy 4, Test Run 1, Run 4, Enemy Group enemies_group_one, Fitness: 20.899681047979936, Player Life: 0, Enemy Life: 70.0, Time: 446, Gain: -70.0
Enemy 4, Test Run 2, Run 4, Enemy Group enemies_group_one, Fitness: 20.899681047979936, Player Life: 0, Enemy Life: 70.0, Time: 446, Gain: -70.0
Enemy 4, Test Run 3, Run 4, Enemy Group enemies_group_one, Fitness: 20.899681047979936, Player Life: 0, Enemy Life: 70.0, Time: 446, Gain: -70.0
Enemy 4, Test Run 4, Run 4, Enemy Group enemies_group_one, Fitness: 20.899681047979936, Player Life: 0, Enemy Life: 70.0, Time: 446, Gain: -70.0
Enemy 4, Test Run 5, Run 4, Enemy Group enemies_group_one, Fitness: 20.899681047979936, Player Life: 0, Enemy Life: 70.0, Time: 446, Gain: -70.0
Enemy 4, Test Run 6, Run 4, Enemy Group enemies_group_one, Fitness: 20.899681047979936, Player Life: 0, Enemy Life: 70.0, Time: 446, Gain: -70.0
Enemy 4, Test Run 7, Run 4, Enemy Group enemies_group_one, Fitness: 20.899681047979936, Player Life: 0, Enemy Life: 70.0, Time: 446, Gain: -70.0
Enemy 4, Test Run 8, Run 4, Enemy Group enemies_group_one, Fitness: 20.899681047979936, Player Life: 0, Enemy Life: 70.0, Time: 446, Gain: -70.0
Enemy 4, Test Run 9, Run 4, Enemy Group enemies_group_one, Fitness: 20.899681047979936, Player Life: 0, Enemy Life: 70.0, Time: 446, Gain: -70.0
Enemy 4, Test Run 10, Run 4, Enemy Group enemies_group_one, Fitness: 20.899681047979936, Player Life: 0, Enemy Life: 70.0, Time: 446, Gain: -70.0
Enemy 5, Test Run 1, Run 4, Enemy Group enemies_group_one, Fitness: 92.47065437104558, Player Life: 79.0000000000002, Enemy Life: 0, Time: 228, Gain: 79.0000000000002
Enemy 5, Test Run 2, Run 4, Enemy Group enemies_group_one, Fitness: 92.47065437104558, Player Life: 79.0000000000002, Enemy Life: 0, Time: 228, Gain: 79.0000000000002
Enemy 5, Test Run 3, Run 4, Enemy Group enemies_group_one, Fitness: 92.47065437104558, Player Life: 79.0000000000002, Enemy Life: 0, Time: 228, Gain: 79.0000000000002
Enemy 5, Test Run 4, Run 4, Enemy Group enemies_group_one, Fitness: 92.47065437104558, Player Life: 79.0000000000002, Enemy Life: 0, Time: 228, Gain: 79.0000000000002
Enemy 5, Test Run 5, Run 4, Enemy Group enemies_group_one, Fitness: 92.47065437104558, Player Life: 79.0000000000002, Enemy Life: 0, Time: 228, Gain: 79.0000000000002
Enemy 5, Test Run 6, Run 4, Enemy Group enemies_group_one, Fitness: 92.47065437104558, Player Life: 79.0000000000002, Enemy Life: 0, Time: 228, Gain: 79.0000000000002
Enemy 5, Test Run 7, Run 4, Enemy Group enemies_group_one, Fitness: 92.47065437104558, Player Life: 79.0000000000002, Enemy Life: 0, Time: 228, Gain: 79.0000000000002
Enemy 5, Test Run 8, Run 4, Enemy Group enemies_group_one, Fitness: 92.47065437104558, Player Life: 79.0000000000002, Enemy Life: 0, Time: 228, Gain: 79.0000000000002
Enemy 5, Test Run 9, Run 4, Enemy Group enemies_group_one, Fitness: 92.47065437104558, Player Life: 79.0000000000002, Enemy Life: 0, Time: 228, Gain: 79.0000000000002
Enemy 5, Test Run 10, Run 4, Enemy Group enemies_group_one, Fitness: 92.47065437104558, Player Life: 79.0000000000002, Enemy Life: 0, Time: 228, Gain: 79.0000000000002
Enemy 6, Test Run 1, Run 4, Enemy Group enemies_group_one, Fitness: -5.4638318050256105, Player Life: 0, Enemy Life: 100, Time: 236, Gain: -100
Enemy 6, Test Run 2, Run 4, Enemy Group enemies_group_one, Fitness: -5.4638318050256105, Player Life: 0, Enemy Life: 100, Time: 236, Gain: -100
Enemy 6, Test Run 3, Run 4, Enemy Group enemies_group_one, Fitness: -5.4638318050256105, Player Life: 0, Enemy Life: 100, Time: 236, Gain: -100
Enemy 6, Test Run 4, Run 4, Enemy Group enemies_group_one, Fitness: -5.4638318050256105, Player Life: 0, Enemy Life: 100, Time: 236, Gain: -100
Enemy 6, Test Run 5, Run 4, Enemy Group enemies_group_one, Fitness: -5.4638318050256105, Player Life: 0, Enemy Life: 100, Time: 236, Gain: -100
Enemy 6, Test Run 6, Run 4, Enemy Group enemies_group_one, Fitness: -5.4638318050256105, Player Life: 0, Enemy Life: 100, Time: 236, Gain: -100
Enemy 6, Test Run 7, Run 4, Enemy Group enemies_group_one, Fitness: -5.4638318050256105, Player Life: 0, Enemy Life: 100, Time: 236, Gain: -100
Enemy 6, Test Run 8, Run 4, Enemy Group enemies_group_one, Fitness: -5.4638318050256105, Player Life: 0, Enemy Life: 100, Time: 236, Gain: -100
Enemy 6, Test Run 9, Run 4, Enemy Group enemies_group_one, Fitness: -5.4638318050256105, Player Life: 0, Enemy Life: 100, Time: 236, Gain: -100
Enemy 6, Test Run 10, Run 4, Enemy Group enemies_group_one, Fitness: -5.4638318050256105, Player Life: 0, Enemy Life: 100, Time: 236, Gain: -100
Enemy 7, Test Run 1, Run 4, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 2, Run 4, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 3, Run 4, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 4, Run 4, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 5, Run 4, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 6, Run 4, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 7, Run 4, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 8, Run 4, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 9, Run 4, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 7, Test Run 10, Run 4, Enemy Group enemies_group_one, Fitness: 92.93833644349735, Player Life: 80.80000000000018, Enemy Life: 0, Time: 171, Gain: 80.80000000000018
Enemy 8, Test Run 1, Run 4, Enemy Group enemies_group_one, Fitness: 30.454822555520437, Player Life: 0, Enemy Life: 60.0, Time: 256, Gain: -60.0
Enemy 8, Test Run 2, Run 4, Enemy Group enemies_group_one, Fitness: 30.454822555520437, Player Life: 0, Enemy Life: 60.0, Time: 256, Gain: -60.0
Enemy 8, Test Run 3, Run 4, Enemy Group enemies_group_one, Fitness: 30.454822555520437, Player Life: 0, Enemy Life: 60.0, Time: 256, Gain: -60.0
Enemy 8, Test Run 4, Run 4, Enemy Group enemies_group_one, Fitness: 30.454822555520437, Player Life: 0, Enemy Life: 60.0, Time: 256, Gain: -60.0
Enemy 8, Test Run 5, Run 4, Enemy Group enemies_group_one, Fitness: 30.454822555520437, Player Life: 0, Enemy Life: 60.0, Time: 256, Gain: -60.0
Enemy 8, Test Run 6, Run 4, Enemy Group enemies_group_one, Fitness: 30.454822555520437, Player Life: 0, Enemy Life: 60.0, Time: 256, Gain: -60.0
Enemy 8, Test Run 7, Run 4, Enemy Group enemies_group_one, Fitness: 30.454822555520437, Player Life: 0, Enemy Life: 60.0, Time: 256, Gain: -60.0
Enemy 8, Test Run 8, Run 4, Enemy Group enemies_group_one, Fitness: 30.454822555520437, Player Life: 0, Enemy Life: 60.0, Time: 256, Gain: -60.0
Enemy 8, Test Run 9, Run 4, Enemy Group enemies_group_one, Fitness: 30.454822555520437, Player Life: 0, Enemy Life: 60.0, Time: 256, Gain: -60.0
Enemy 8, Test Run 10, Run 4, Enemy Group enemies_group_one, Fitness: 30.454822555520437, Player Life: 0, Enemy Life: 60.0, Time: 256, Gain: -60.0
Enemy 1, Test Run 1, Run 5, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 2, Run 5, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 3, Run 5, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 4, Run 5, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 5, Run 5, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 6, Run 5, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 7, Run 5, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 8, Run 5, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 9, Run 5, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 1, Test Run 10, Run 5, Enemy Group enemies_group_one, Fitness: 94.85250552318655, Player Life: 100, Enemy Life: 0, Time: 172, Gain: 100
Enemy 2, Test Run 1, Run 5, Enemy Group enemies_group_one, Fitness: 91.49061166337202, Player Life: 70, Enemy Life: 0, Time: 247, Gain: 70
Enemy 2, Test Run 2, Run 5, Enemy Group enemies_group_one, Fitness: 91.49061166337202, Player Life: 70, Enemy Life: 0, Time: 247, Gain: 70
Enemy 2, Test Run 3, Run 5, Enemy Group enemies_group_one, Fitness: 91.49061166337202, Player Life: 70, Enemy Life: 0, Time: 247, Gain: 70
Enemy 2, Test Run 4, Run 5, Enemy Group enemies_group_one, Fitness: 91.49061166337202, Player Life: 70, Enemy Life: 0, Time: 247, Gain: 70
Enemy 2, Test Run 5, Run 5, Enemy Group enemies_group_one, Fitness: 91.49061166337202, Player Life: 70, Enemy Life: 0, Time: 247, Gain: 70
Enemy 2, Test Run 6, Run 5, Enemy Group enemies_group_one, Fitness: 91.49061166337202, Player Life: 70, Enemy Life: 0, Time: 247, Gain: 70
Enemy 2, Test Run 7, Run 5, Enemy Group enemies_group_one, Fitness: 91.49061166337202, Player Life: 70, Enemy Life: 0, Time: 247, Gain: 70
