Enemy, Run, Enemy_Group, Fitness, Player_Life, Enemy_Life, Time, Gain
Enemy 4, Test Run 1, Run 2, Enemy Group enemies_group_two, Fitness: 65.81585110906252, Player Life: 0, Enemy Life: 20.0, Time: 485, Gain: -20.0
Enemy 4, Test Run 2, Run 2, Enemy Group enemies_group_two, Fitness: 65.81585110906252, Player Life: 0, Enemy Life: 20.0, Time: 485, Gain: -20.0
Enemy 4, Test Run 3, Run 2, Enemy Group enemies_group_two, Fitness: 65.81585110906252, Player Life: 0, Enemy Life: 20.0, Time: 485, Gain: -20.0
Enemy 4, Test Run 4, Run 2, Enemy Group enemies_group_two, Fitness: 65.81585110906252, Player Life: 0, Enemy Life: 20.0, Time: 485, Gain: -20.0
Enemy 4, Test Run 5, Run 2, Enemy Group enemies_group_two, Fitness: 65.81585110906252, Player Life: 0, Enemy Life: 20.0, Time: 485, Gain: -20.0
Enemy 4, Test Run 6, Run 2, Enemy Group enemies_group_two, Fitness: 65.81585110906252, Player Life: 0, Enemy Life: 20.0, Time: 485, Gain: -20.0
Enemy 4, Test Run 7, Run 2, Enemy Group enemies_group_two, Fitness: 65.81585110906252, Player Life: 0, Enemy Life: 20.0, Time: 485, Gain: -20.0
Enemy 4, Test Run 8, Run 2, Enemy Group enemies_group_two, Fitness: 65.81585110906252, Player Life: 0, Enemy Life: 20.0, Time: 485, Gain: -20.0
Enemy 4, Test Run 9, Run 2, Enemy Group enemies_group_two, Fitness: 65.81585110906252, Player Life: 0, Enemy Life: 20.0, Time: 485, Gain: -20.0
Enemy 4, Test Run 10, Run 2, Enemy Group enemies_group_two, Fitness: 65.81585110906252, Player Life: 0, Enemy Life: 20.0, Time: 485, Gain: -20.0
Enemy 5, Test Run 1, Run 2, Enemy Group enemies_group_two, Fitness: 90.34657125383505, Player Life: 58.60000000000033, Enemy Life: 0, Time: 248, Gain: 58.60000000000033
Enemy 5, Test Run 2, Run 2, Enemy Group enemies_group_two, Fitness: 90.34657125383505, Player Life: 58.60000000000033, Enemy Life: 0, Time: 248, Gain: 58.60000000000033
Enemy 5, Test Run 3, Run 2, Enemy Group enemies_group_two, Fitness: 90.34657125383505, Player Life: 58.60000000000033, Enemy Life: 0, Time: 248, Gain: 58.60000000000033
Enemy 5, Test Run 4, Run 2, Enemy Group enemies_group_two, Fitness: 90.34657125383505, Player Life: 58.60000000000033, Enemy Life: 0, Time: 248, Gain: 58.60000000000033
Enemy 5, Test Run 5, Run 2, Enemy Group enemies_group_two, Fitness: 90.34657125383505, Player Life: 58.60000000000033, Enemy Life: 0, Time: 248, Gain: 58.60000000000033
Enemy 5, Test Run 6, Run 2, Enemy Group enemies_group_two, Fitness: 90.34657125383505, Player Life: 58.60000000000033, Enemy Life: 0, Time: 248, Gain: 58.60000000000033
Enemy 5, Test Run 7, Run 2, Enemy Group enemies_group_two, Fitness: 90.34657125383505, Player Life: 58.60000000000033, Enemy Life: 0, Time: 248, Gain: 58.60000000000033
Enemy 5, Test Run 8, Run 2, Enemy Group enemies_group_two, Fitness: 90.34657125383505, Player Life: 58.60000000000033, Enemy Life: 0, Time: 248, Gain: 58.60000000000033
Enemy 5, Test Run 9, Run 2, Enemy Group enemies_group_two, Fitness: 90.34657125383505, Player Life: 58.60000000000033, Enemy Life: 0, Time: 248, Gain: 58.60000000000033
Enemy 5, Test Run 10, Run 2, Enemy Group enemies_group_two, Fitness: 90.34657125383505, Player Life: 58.60000000000033, Enemy Life: 0, Time: 248, Gain: 58.60000000000033
Enemy 6, Test Run 1, Run 2, Enemy Group enemies_group_two, Fitness: 75.21310261863329, Player Life: 0, Enemy Life: 10.0, Time: 326, Gain: -10.0
